"Season","Round","Date","Local.start.time","Venue","Attendance","First.name","Surname","ID","Jumper.No.","Playing.for","Kicks","Marks","Handballs","Disposals","Goals","Behinds","Hit.Outs","Tackles","Rebounds","Inside.50s","Clearances","Clangers","Frees.For","Frees.Against","Brownlow.Votes","Contested.Possessions","Uncontested.Possessions","Contested.Marks","Marks.Inside.50","One.Percenters","Bounces","Goal.Assists","Time.on.Ground","Substitute","Umpire.1","Umpire.2","Umpire.3","Umpire.4","Home.team","HQ1G","HQ1B","HQ2G","HQ2B","HQ3G","HQ3B","HQ4G","HQ4B","HQETG","HQETB","Home.score","Away.team","AQ1G","AQ1B","AQ2G","AQ2B","AQ3G","AQ3B","AQ4G","AQ4B","AQETG","AQETB","Away.score","HQ1P","HQ2P","HQ3P","HQ4P","HQETP","AQ1P","AQ2P","AQ3P","AQ4P","AQETP","Player","Team","url","Age","Career.Games","Coach","DOB","Home.Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Noah","Answerth",12718,"43","Brisbane Lions",6,2,2,8,0,0,0,0,0,1,0,4,0,2,NA,3,5,0,0,5,0,0,59,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Noah Answerth","Brisbane Lions","https://afltables.com/afl/stats/players/N/Noah_Answerth.html",26.6406570841889,90,"Fagan, Chris","6-Aug-1999","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Levi","Ashcroft",13197,"10","Brisbane Lions",11,6,14,25,1,0,0,1,2,2,1,1,1,0,NA,7,18,0,0,1,0,1,76,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Levi Ashcroft","Brisbane Lions","https://afltables.com/afl/stats/players/L/Levi_Ashcroft.html",19.2737850787132,30,"Fagan, Chris","18-Dec-2006","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Will","Ashcroft",13040,"8","Brisbane Lions",16,5,15,31,0,0,0,7,0,2,10,4,2,1,NA,11,19,0,0,1,0,0,82,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Will Ashcroft","Brisbane Lions","https://afltables.com/afl/stats/players/W/Will_Ashcroft.html",21.8925393566051,61,"Fagan, Chris","6-May-2004","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Zac","Bailey",12610,"33","Brisbane Lions",12,7,5,17,2,0,0,4,1,3,3,4,1,4,NA,5,15,0,0,0,0,2,77,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Zac Bailey","Brisbane Lions","https://afltables.com/afl/stats/players/Z/Zac_Bailey.html",26.5092402464066,168,"Fagan, Chris","23-Sep-1999","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Jarrod","Berry",12519,"7","Brisbane Lions",20,10,11,31,1,0,0,3,3,5,2,1,2,0,NA,6,25,0,1,1,0,2,80,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Jarrod Berry","Brisbane Lions","https://afltables.com/afl/stats/players/J/Jarrod_Berry.html",28.1396303901437,187,"Fagan, Chris","5-Feb-1998","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Charlie","Cameron",12277,"23","Brisbane Lions",9,2,3,12,2,1,0,5,0,1,0,5,1,2,NA,3,6,0,2,1,0,1,83,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Charlie Cameron","Brisbane Lions","https://afltables.com/afl/stats/players/C/Charlie_Cameron.html",31.7282683093771,257,"Fagan, Chris","5-Jul-1994","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Keidean","Coleman",12838,"18","Brisbane Lions",15,7,6,21,1,0,0,0,3,5,0,2,1,0,NA,6,14,0,1,2,0,1,73,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Keidean Coleman","Brisbane Lions","https://afltables.com/afl/stats/players/K/Keidean_Coleman.html",25.9911019849418,69,"Fagan, Chris","31-Mar-2000","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Sam","Draper",12810,"2","Brisbane Lions",6,1,2,8,0,0,9,4,1,2,4,4,1,3,NA,4,4,0,0,4,0,0,61,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Sam Draper","Brisbane Lions","https://afltables.com/afl/stats/players/S/Sam_Draper.html",27.4955509924709,80,"Fagan, Chris","28-Sep-1998","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Josh","Dunkley",12408,"5","Brisbane Lions",10,4,14,24,0,1,0,5,1,1,3,1,0,0,NA,11,13,0,0,2,0,1,77,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Josh Dunkley","Brisbane Lions","https://afltables.com/afl/stats/players/J/Josh_Dunkley.html",29.2135523613963,197,"Fagan, Chris","9-Jan-1997","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Jaspa","Fletcher",13072,"3","Brisbane Lions",12,2,5,17,1,0,0,2,4,2,1,3,0,0,NA,4,11,0,0,0,0,0,80,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Jaspa Fletcher","Brisbane Lions","https://afltables.com/afl/stats/players/J/Jaspa_Fletcher.html",22.0876112251882,71,"Fagan, Chris","24-Feb-2004","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Darcy","Fort",12724,"32","Brisbane Lions",6,5,7,13,0,0,12,3,0,2,1,1,1,1,NA,6,8,0,0,5,0,0,68,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Darcy Fort","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Fort.html",32.6406570841889,60,"Fagan, Chris","6-Aug-1993","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Ty","Gallop",13235,"22","Brisbane Lions",4,2,2,6,0,0,0,0,2,0,0,1,0,0,NA,2,4,0,0,5,0,0,87,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Ty Gallop","Brisbane Lions","https://afltables.com/afl/stats/players/T/Ty_Gallop.html",20.1286789869952,9,"Fagan, Chris","9-Feb-2006","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Darcy","Gardiner",12267,"27","Brisbane Lions",9,7,7,16,0,0,0,0,2,0,0,2,1,1,NA,8,9,2,0,4,0,0,67,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Darcy Gardiner","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Gardiner.html",30.5119780971937,185,"Fagan, Chris","22-Sep-1995","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Ryan","Lester",11894,"35","Brisbane Lions",15,9,5,20,0,0,0,1,5,3,0,1,1,0,NA,7,13,1,0,1,0,0,96,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Ryan Lester","Brisbane Lions","https://afltables.com/afl/stats/players/R/Ryan_Lester.html",33.5859000684463,236,"Fagan, Chris","26-Aug-1992","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Kai","Lohmann",12968,"1","Brisbane Lions",5,2,6,11,2,1,0,4,0,5,1,1,1,0,NA,7,6,0,2,3,0,1,81,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Kai Lohmann","Brisbane Lions","https://afltables.com/afl/stats/players/K/Kai_Lohmann.html",22.8925393566051,56,"Fagan, Chris","6-May-2003","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Lincoln","McCarthy",12090,"11","Brisbane Lions",11,1,6,17,1,2,0,2,1,1,2,4,1,3,NA,7,8,1,0,0,0,2,77,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Lincoln McCarthy","Brisbane Lions","https://afltables.com/afl/stats/players/L/Lincoln_McCarthy.html",32.4298425735797,153,"Fagan, Chris","22-Oct-1993","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Logan","Morris",13137,"13","Brisbane Lions",13,3,4,17,2,0,0,2,0,5,1,5,3,0,NA,6,10,0,1,1,0,1,83,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Logan Morris","Brisbane Lions","https://afltables.com/afl/stats/players/L/Logan_Morris.html",20.8815879534565,47,"Fagan, Chris","10-May-2005","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Lachie","Neale",12055,"9","Brisbane Lions",8,3,11,19,0,0,0,2,2,2,7,2,1,1,NA,11,9,0,0,0,0,0,84,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Lachie Neale","Brisbane Lions","https://afltables.com/afl/stats/players/L/Lachie_Neale.html",32.8432580424367,297,"Fagan, Chris","24-May-1993","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Cam","Rayner",12592,"16","Brisbane Lions",10,4,2,12,2,2,0,2,0,0,2,8,0,4,NA,5,7,1,3,1,0,0,88,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Cam Rayner","Brisbane Lions","https://afltables.com/afl/stats/players/C/Cam_Rayner.html",26.4325804243669,170,"Fagan, Chris","21-Oct-1999","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Bruce","Reville",13138,"38","Brisbane Lions",12,7,8,20,0,2,0,2,1,4,1,1,0,1,NA,4,17,0,1,0,0,1,72,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Bruce Reville","Brisbane Lions","https://afltables.com/afl/stats/players/B/Bruce_Reville.html",25.0930869267625,28,"Fagan, Chris","22-Feb-2001","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Darcy","Wilmot",13026,"44","Brisbane Lions",11,9,4,15,0,0,0,2,5,0,0,2,0,0,NA,5,9,1,0,6,0,0,84,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Darcy Wilmot","Brisbane Lions","https://afltables.com/afl/stats/players/D/Darcy_Wilmot.html",22.2381930184805,86,"Fagan, Chris","31-Dec-2003","Away"
2026,"4",2026-03-28,1235,"Docklands",31854,"Dayne","Zorko",12076,"15","Brisbane Lions",21,3,7,28,0,0,0,2,8,4,3,3,1,0,NA,9,14,0,0,2,1,1,83,NA,"Daniel Johanson"," Jamie Broadbent"," Simon Meredith"," Cameron Dore","St Kilda",1,7,5,9,9,12,11,14,NA,NA,80,"Brisbane Lions",0,5,4,7,10,8,17,11,NA,NA,113,13,39,66,80,NA,5,31,68,113,NA,"Dayne Zorko","Brisbane Lions","https://afltables.com/afl/stats/players/D/Dayne_Zorko.html",37.1286789869952,307,"Fagan, Chris","9-Feb-1989","Away"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Jye","Amiss",12983,"24","Fremantle",6,4,4,10,2,3,0,2,0,1,1,0,2,0,NA,7,4,2,4,3,0,1,91,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Jye Amiss","Fremantle","https://afltables.com/afl/stats/players/J/Jye_Amiss.html",22.6570841889117,74,"Longmuir, Justin","31-Jul-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Shai","Bolton",12535,"10","Fremantle",15,4,18,33,0,1,0,5,4,6,4,4,1,1,NA,11,25,0,0,3,0,2,80,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Shai Bolton","Fremantle","https://afltables.com/afl/stats/players/S/Shai_Bolton.html",27.3011635865845,161,"Longmuir, Justin","8-Dec-1998","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Andrew","Brayshaw",12589,"8","Fremantle",15,5,6,21,0,1,0,5,2,5,3,1,0,0,NA,4,17,0,0,3,1,1,81,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Andrew Brayshaw","Fremantle","https://afltables.com/afl/stats/players/A/Andrew_Brayshaw.html",26.3832991101985,173,"Longmuir, Justin","8-Nov-1999","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Heath","Chapman",12875,"5","Fremantle",15,6,4,19,0,1,0,3,1,5,1,3,0,2,NA,3,17,0,1,3,0,1,87,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Heath Chapman","Fremantle","https://afltables.com/afl/stats/players/H/Heath_Chapman.html",24.1533196440794,68,"Longmuir, Justin","31-Jan-2002","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Jordan","Clark",12688,"6","Fremantle",14,4,13,27,0,0,0,4,4,2,1,1,2,0,NA,10,14,0,0,1,3,0,87,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Jordan Clark","Fremantle","https://afltables.com/afl/stats/players/J/Jordan_Clark.html",25.4462696783025,129,"Longmuir, Justin","16-Oct-2000","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Brennan","Cox",12544,"36","Fremantle",11,5,6,17,0,0,0,4,1,2,0,1,3,0,NA,5,12,1,0,7,0,1,68,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Brennan Cox","Fremantle","https://afltables.com/afl/stats/players/B/Brennan_Cox.html",27.621492128679,136,"Longmuir, Justin","13-Aug-1998","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Sean","Darcy",12547,"4","Fremantle",4,1,4,8,1,0,29,5,0,2,3,2,1,1,NA,6,1,0,1,3,0,1,54,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Sean Darcy","Fremantle","https://afltables.com/afl/stats/players/S/Sean_Darcy.html",27.7912388774812,130,"Longmuir, Justin","12-Jun-1998","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Isaiah","Dudley",13204,"43","Fremantle",5,3,6,11,1,0,0,2,0,2,0,2,2,1,NA,7,6,0,0,0,0,0,62,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Isaiah Dudley","Fremantle","https://afltables.com/afl/stats/players/I/Isaiah_Dudley.html",22.9089664613279,19,"Longmuir, Justin","30-Apr-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Neil","Erasmus",12966,"28","Fremantle",6,3,15,21,0,1,0,2,1,3,2,3,1,0,NA,9,12,0,1,0,0,0,85,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Neil Erasmus","Fremantle","https://afltables.com/afl/stats/players/N/Neil_Erasmus.html",22.3175906913073,42,"Longmuir, Justin","2-Dec-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Luke","Jackson",12779,"9","Fremantle",5,0,12,17,1,4,28,2,2,1,5,6,2,2,NA,13,4,0,0,0,0,0,83,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Luke Jackson","Fremantle","https://afltables.com/afl/stats/players/L/Luke_Jackson.html",24.4928131416838,122,"Longmuir, Justin","29-Sep-2001","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Matthew","Johnson",13047,"44","Fremantle",8,3,9,17,1,0,0,0,0,4,2,2,0,1,NA,3,13,0,0,0,0,0,77,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Matthew Johnson","Fremantle","https://afltables.com/afl/stats/players/M/Matthew_Johnson.html",23.0328542094456,58,"Longmuir, Justin","16-Mar-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Judd","McVee",13033,"17","Fremantle",10,2,7,17,0,0,0,1,3,0,3,2,1,0,NA,7,7,0,0,3,0,0,83,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Judd McVee","Fremantle","https://afltables.com/afl/stats/players/J/Judd_McVee.html",22.6379192334018,68,"Longmuir, Justin","7-Aug-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Jaeger","OMeara",12141,"2","Fremantle",10,2,9,19,0,0,0,5,0,5,3,1,2,0,NA,9,9,0,0,0,0,1,65,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Jaeger OMeara","Fremantle","https://afltables.com/afl/stats/players/J/Jaeger_OMeara.html",32.0903490759754,201,"Longmuir, Justin","23-Feb-1994","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Alex","Pearce",12352,"25","Fremantle",7,4,3,10,0,0,0,0,3,0,1,3,1,1,NA,2,7,0,0,4,2,0,69,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Alex Pearce","Fremantle","https://afltables.com/afl/stats/players/A/Alex_Pearce.html",30.7994524298426,141,"Longmuir, Justin","9-Jun-1995","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Murphy","Reid",13180,"16","Fremantle",12,6,11,23,0,1,0,0,1,1,1,8,0,2,NA,6,17,0,0,1,0,0,82,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Murphy Reid","Fremantle","https://afltables.com/afl/stats/players/M/Murphy_Reid.html",19.6598220396988,27,"Longmuir, Justin","30-Jul-2006","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Luke","Ryan",12542,"13","Fremantle",13,5,1,14,0,0,0,2,2,2,0,2,0,2,NA,0,10,0,0,2,0,0,83,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Luke Ryan","Fremantle","https://afltables.com/afl/stats/players/L/Luke_Ryan.html",30.1368925393566,181,"Longmuir, Justin","6-Feb-1996","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Chris","Scerri",NA,"45","Fremantle",2,2,6,8,0,0,0,0,0,2,0,0,0,0,NA,5,3,0,0,1,0,0,69,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,NA,"Fremantle","https://afltables.com/afl/stats/players/C/Chris_Scerri.html",19.72553045859,2,"Longmuir, Justin",NA,"Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Caleb","Serong",12786,"3","Fremantle",20,2,12,32,2,1,0,6,2,8,9,5,3,2,NA,15,16,0,1,0,0,1,82,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Caleb Serong","Fremantle","https://afltables.com/afl/stats/players/C/Caleb_Serong.html",25.1286789869952,130,"Longmuir, Justin","9-Feb-2001","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Sam","Switkowski",12672,"39","Fremantle",4,2,8,12,0,2,0,4,0,4,0,0,0,0,NA,4,7,0,0,0,0,1,76,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Sam Switkowski","Fremantle","https://afltables.com/afl/stats/players/S/Sam_Switkowski.html",29.3504449007529,108,"Longmuir, Justin","20-Nov-1996","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Josh","Treacy",12887,"35","Fremantle",14,12,2,16,4,3,0,2,0,5,1,3,3,0,NA,8,8,4,6,3,0,1,88,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Josh Treacy","Fremantle","https://afltables.com/afl/stats/players/J/Josh_Treacy.html",23.6461327857632,83,"Longmuir, Justin","4-Aug-2002","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Patrick","Voss",13129,"20","Fremantle",12,6,6,18,1,3,0,5,0,2,0,5,3,3,NA,8,10,0,2,3,0,0,89,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Patrick Voss","Fremantle","https://afltables.com/afl/stats/players/P/Patrick_Voss.html",22.7446954140999,30,"Longmuir, Justin","29-Jun-2003","Home"
2026,"4",2026-03-28,1315,"Perth Stadium",35245,"Corey","Wagner",12453,"34","Fremantle",13,8,9,22,0,1,0,1,2,3,1,1,0,0,NA,8,13,0,1,1,1,0,84,NA,"Justin Power"," Cameron Jones"," Curtis Deboy"," Harrison Birch","Fremantle",1,5,5,9,10,18,13,25,NA,NA,103,"Richmond",0,3,5,3,5,4,6,7,NA,NA,43,11,39,78,103,NA,3,33,34,43,NA,"Corey Wagner","Fremantle","https://afltables.com/afl/stats/players/C/Corey_Wagner.html",29.0136892539357,60,"Longmuir, Justin","23-Mar-1997","Home"
